事業所コード,事業所名,在庫区分,在庫区分名,倉庫コード,倉庫名,在庫場所コード,在庫場所名,会計年月,棚番,棚番名,資産分類,資産分類名,資産分類区分,資産分類区分名,品種,品種名,商品コード,商品名,規格,HUKLA品番,仕様,ピース,パーツ,木色,張地１,張地２,特注区分,内訳商品ランク,内訳商品ランク名,単位,個別原価使用フラグ,ロット番号,有効期限,基準日,残月数,前月末原価調整額,前月末評価単価,前月末在庫数,前月末移動積送数,前月末出荷積送数,前月末在庫金額,仕入数,売上数,有償支給数,入庫数,出庫数,移動積送増減数,出荷積送増減数,棚卸調整数,当月末移動積送数,当月末出荷積送数,当月末評価単価,当月末在庫数,当月末原価調整額,当月末在庫金額
100,日本フクラ,10,社内品,,,,,202004,,,1,製品,1,製品,0011,ソファ,CH232   0000149,ﾚｺﾙﾀ ｽﾂｰﾙ,CH232   N  17           SP/146,CH232,N,17,,,SP/146,,,4,E,ﾋﾟｰｽ,,,,2020/04/10,,0,15600,1,0,0,15600,0,0,0,0,0,0,0,0,0,0,15600,1,0,15600
100,日本フクラ,10,社内品,,,,,202004,,,1,製品,1,製品,0011,ソファ,CH232   0000180,ﾚｺﾙﾀ CUｶﾊﾞｰ,CH232   L  37    C      SP/122N,CH232,L,37,C,,SP/122N,,,0,A,ﾋﾟｰｽ,,,,2020/04/10,,0,1700,2,0,0,3400,0,0,0,0,0,0,0,0,0,0,1700,2,0,3400
100,日本フクラ,10,社内品,,,,,202004,,,1,製品,1,製品,0011,ソファ,CH232   0000259,ﾚｺﾙﾀ 1Pｶﾀﾋｼﾞｿﾌｧｶﾊﾞｰ,CH232   L  06    C      SP/122N,CH232,L,06,C,,SP/122N,,,0,A,ﾋﾟｰｽ,,,,2020/04/10,,0,8100,1,0,0,8100,0,0,0,0,0,0,0,0,0,0,8100,1,0,8100
100,日本フクラ,10,社内品,,,,,202004,,,1,製品,1,製品,0011,ソファ,CH232   0000716,ﾚｺﾙﾀ2 3Pｿﾌｧ,CH232   NN 03           SP/122N,CH232,NN,03,,,SP/122N,,,0,A,ﾋﾟｰｽ,,,,2020/04/10,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
100,日本フクラ,10,社内品,,,,,202004,,,1,製品,1,製品,0011,ソファ,CH232   0000717,ﾚｺﾙﾀ ｸｯｼｮﾝ大,CH232   NN 37           SP/122N,CH232,NN,37,,,SP/122N,,,0,A,ﾋﾟｰｽ,,,,2020/04/10,,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0
100,日本フクラ,10,社内品,,,,,202004,,,1,製品,1,製品,0011,ソファ,CH232   0000792,ﾚｺﾙﾀ2 2P片肘ｿﾌｧ,CH232   NN 08           SP/122N,CH232,NN,08,,,SP/122N,,,0,A,ﾋﾟｰｽ,,,,2020/04/10,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
100,日本フクラ,10,社内品,,,,,202004,,,1,製品,1,製品,0011,ソファ,CH232   0000995,ﾚｺﾙﾀ ｸｯｼｮﾝ小,CH232   NN 35           ｼｬﾙﾒ#3,CH232,NN,35,,,ｼｬﾙﾒ#3,,,0,A,ﾋﾟｰｽ,,,,2020/04/10,,0,4138,1,0,0,4138,0,0,0,2,0,0,0,0,0,0,4138,3,0,12414
100,日本フクラ,10,社内品,,,,,202004,,,1,製品,1,製品,0011,ソファ,CH232   0001010,ﾚｺﾙﾀ ｸｯｼｮﾝ小,CH232   NN 35           ｼｬﾙﾒ#1,CH232,NN,35,,,ｼｬﾙﾒ#1,,,1,B,ﾋﾟｰｽ,,,,2020/04/10,,0,4138,2,0,0,8276,0,0,0,0,0,0,0,0,0,0,4138,2,0,8276
100,日本フクラ,10,社内品,,,,,202004,,,1,製品,1,製品,0011,ソファ,CH232   0001016,ﾚｺﾙﾀ ｸｯｼｮﾝ大,CH232   NN 37           SN/03,CH232,NN,37,,,SN/03,,,0,A,ﾋﾟｰｽ,,,,2020/04/10,,0,7165,6,0,0,42990,0,5,0,3,0,0,0,0,0,0,7165,4,0,28660
100,日本フクラ,10,社内品,,,,,202004,,,1,製品,1,製品,0011,ソファ,CH232   0001016,ﾚｺﾙﾀ ｸｯｼｮﾝ大,CH232   NN 37           SN/03,CH232,NN,37,,,SN/03,,,1,B,ﾋﾟｰｽ,,,,2020/04/10,,0,7165,2,0,0,14330,0,0,0,0,0,0,0,0,0,0,7165,2,0,14330
100,日本フクラ,10,社内品,,,,,202004,,,1,製品,1,製品,0011,ソファ,CH232   0001017,ﾚｺﾙﾀ2 2P片肘ｿﾌｧ,CH232   NN 08           SN/03,CH232,NN,08,,,SN/03,,,1,B,ﾋﾟｰｽ,,,,2020/04/10,,0,34310,1,0,0,34310,0,0,0,0,0,0,0,0,0,0,34310,1,0,34310
100,日本フクラ,10,社内品,,,,,202004,,,1,製品,1,製品,0011,ソファ,CH232   0001018,ﾚｺﾙﾀ2 ｶｳﾁ,CH232   NN 50           SN/03,CH232,NN,50,,,SN/03,,,1,B,ﾋﾟｰｽ,,,,2020/04/10,,0,34752,1,0,0,34752,0,0,0,0,0,0,0,0,0,0,34752,1,0,34752
100,日本フクラ,10,社内品,,,,,202004,,,1,製品,1,製品,0011,ソファ,CH232   0001023,ﾚｺﾙﾀ ｸｯｼｮﾝ小,CH232   NN 35           ｼｬﾙﾒ#2,CH232,NN,35,,,ｼｬﾙﾒ#2,,,1,B,ﾋﾟｰｽ,,,,2020/04/10,,0,4138,2,0,0,8276,0,0,0,0,0,0,0,0,0,0,4138,2,0,8276
100,日本フクラ,10,社内品,,,,,202004,,,1,製品,1,製品,0011,ソファ,CH232   0001032,ﾚｺﾙﾀ2 ｸｯｼｮﾝ大,CH232   LN 37           SN/01,CH232,LN,37,,,SN/01,,,1,B,ﾋﾟｰｽ,,,,2020/04/10,,0,4400,2,0,0,8800,0,0,0,0,0,0,0,0,0,0,4400,2,0,8800
100,日本フクラ,10,社内品,,,,,202004,,,1,製品,1,製品,0011,ソファ,CH232   0001096,ﾚｺﾙﾀ2 ｸｯｼｮﾝ大 B,CH232   LN 37    B      3002,CH232,LN,37,B,,3002,,,0,A,ﾋﾟｰｽ,,,,2020/04/10,,0,3000,1,0,0,3000,0,0,0,0,0,0,0,0,0,0,3000,1,0,3000
100,日本フクラ,10,社内品,,,,,202004,,,1,製品,1,製品,0011,ソファ,CH232   0001264,ﾚｺﾙﾀ2 2P片肘ｿﾌｧ,CH232   IN 08           SN/03,CH232,IN,08,,,SN/03,,,1,B,ﾋﾟｰｽ,,,,2020/04/10,,0,34300,2,0,0,68600,0,0,0,0,0,0,0,0,0,0,34300,2,0,68600
100,日本フクラ,10,社内品,,,,,202004,,,1,製品,1,製品,0011,ソファ,CH232   0001265,ﾚｺﾙﾀ2 ｶｳﾁ,CH232   IN 49           SN/03,CH232,IN,49,,,SN/03,,,0,A,ﾋﾟｰｽ,,,,2020/04/10,,0,33300,1,0,0,33300,0,1,0,0,0,0,0,0,0,0,33300,0,0,0
100,日本フクラ,10,社内品,,,,,202004,,,1,製品,1,製品,0011,ソファ,CH232   0001266,ﾚｺﾙﾀ2 ｸｯｼｮﾝ大,CH232   IN 37           SN/02,CH232,IN,37,,,SN/02,,,0,A,ﾋﾟｰｽ,,,,2020/04/10,,0,4400,5,0,0,22000,0,5,0,6,0,0,0,0,0,0,4400,6,0,26400
